uf,localidade,faixa_inicio,faixa_fim,situacao,tipo_faixa
SP,Elisiário,15823-001,15824-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Embaúba,15425-000,15429-999,Codificado por logradouros,Total do município
SP,Embaúba,15425-001,15429-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Embu das Artes,06800-000,06849-999,Codificado por logradouros,Total do município
SP,Embu das Artes,06800-001,06849-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Embu-Guaçu,06900-001,06949-999,Codificado por logradouros,Total do município
SP,Embu-Guaçu,06900-001,06934-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Emilianópolis,19350-000,19359-999,Codificado por logradouros,Total do município
SP,Emilianópolis,19350-001,19359-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Engenheiro Coelho,13445-001,13449-999,Codificado por logradouros,Total do município
SP,Engenheiro Coelho,13445-001,13449-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Espírito Santo do Pinhal,13990-000,13994-999,Codificado por logradouros,Total do município
SP,Espírito Santo do Pinhal,13990-001,13994-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Espírito Santo do Turvo,18935-001,18939-999,Codificado por logradouros,Total do município
SP,Espírito Santo do Turvo,18935-001,18939-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Estiva Gerbi,13857-000,13859-999,Codificado por logradouros,Total do município
SP,Estiva Gerbi,13857-001,13859-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Estrela do Norte,19230-000,19249-999,Codificado por logradouros,Total do município
SP,Estrela do Norte,19230-001,19239-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Estrela D'Oeste,15650-000,15659-999,Codificado por logradouros,Total do município
SP,Estrela D'Oeste,15650-001,15659-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Euclides da Cunha Paulista,19275-000,19279-999,Codificado por logradouros,Total do município
SP,Euclides da Cunha Paulista,19275-001,19279-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Fartura,18870-001,18889-999,Codificado por logradouros,Total do município
SP,Fartura,18870-001,18879-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Fernando Prestes,15940-000,15949-999,Codificado por logradouros,Total do município
SP,Fernando Prestes,15940-001,15944-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Fernandópolis,15600-000,15619-999,Codificado por logradouros,Total do município
SP,Fernandópolis,15600-001,15614-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Fernão,17460-001,17469-999,Codificado por logradouros,Total do município
SP,Fernão,17460-001,17469-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ferraz de Vasconcelos,08500-001,08549-999,Codificado por logradouros,Total do município
SP,Ferraz de Vasconcelos,08500-001,08549-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Flora Rica,17870-000,17879-999,Codificado por logradouros,Total do município
SP,Flora Rica,17870-001,17873-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Floreal,15320-000,15329-999,Codificado por logradouros,Total do município
SP,Floreal,15320-001,15329-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Flórida Paulista,17830-000,17859-999,Codificado por logradouros,Total do município
SP,Flórida Paulista,17830-001,17849-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Florínea,19870-001,19879-999,Codificado por logradouros,Total do município
SP,Florínea,19870-001,19879-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Franca,14400-001,14414-999,Codificado por logradouros,Total do município
SP,Franca,14400-001,14414-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Francisco Morato,07900-001,07999-999,Codificado por logradouros,Total do município
SP,Francisco Morato,07900-001,07999-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Franco da Rocha,07800-001,07899-999,Codificado por logradouros,Total do município
SP,Franco da Rocha,07800-001,07899-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Gabriel Monteiro,16220-000,16229-999,Codificado por logradouros,Total do município
SP,Gabriel Monteiro,16220-001,16223-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Gália,17450-001,17459-999,Codificado por logradouros,Total do município
SP,Gália,17450-001,17459-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Garça,17400-000,17409-999,Codificado por logradouros,Total do município
SP,Garça,17400-000,17409-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Gastão Vidigal,15330-000,15339-999,Codificado por logradouros,Total do município
SP,Gastão Vidigal,15330-001,15334-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Gavião Peixoto,14813-000,14814-999,Codificado por logradouros,Total do município
SP,Gavião Peixoto,14813-001,14814-999,Codificada por logradouros,Exclusiva da sede urbana
SP,General Salgado,15300-000,15309-999,Codificado por logradouros,Total do município
SP,General Salgado,15300-001,15309-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Getulina,16450-000,16479-999,Codificado por logradouros,Total do município
SP,Getulina,16450-001,16459-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Glicério,16270-000,16289-999,Codificado por logradouros,Total do município
SP,Glicério,16270-001,16280-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guaiçara,16430-000,16439-999,Codificado por logradouros,Total do município
SP,Guaiçara,16430-001,16439-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guaimbê,16480-001,16499-999,Codificado por logradouros,Total do município
SP,Guaimbê,16480-001,16489-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guaíra,14790-000,14794-999,Codificado por logradouros,Total do município
SP,Guaíra,14790-001,14793-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guapiaçu,15110-000,15114-999,Em codificação por logradouros,Total do município
SP,Guapiaçu,15110-001,15113-999,Em codificação por logradouros,Exclusiva da sede urbana
SP,Guapiara,18310-000,18314-999,Codificado por logradouros,Total do município
SP,Guapiara,18310-001,18314-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guará,14580-000,14599-999,Codificado por logradouros,Total do município
SP,Guará,14580-001,14588-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guaraçaí,16980-000,16999-999,Codificado por logradouros,Total do município
SP,Guaraçaí,16980-001,16983-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guaraci,15420-000,15424-999,Codificado por logradouros,Total do município
SP,Guaraci,15420-001,15422-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guarani D'Oeste,15680-000,15684-999,Codificado por logradouros,Total do município
SP,Guarani D'Oeste,15680-001,15684-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guarantã,16570-000,16599-999,Codificado por logradouros,Total do município
SP,Guarantã,16570-000,16574-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guararapes,16700-000,16749-999,Codificado por logradouros,Total do município
SP,Guararapes,16700-001,16709-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guararapes,16710-001,16710-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guararema,08900-000,08939-999,Não codificada por logradouros,Total do município
SP,Guaratinguetá,12500-001,12524-999,Codificado por logradouros,Total do município
SP,Guaratinguetá,12500-001,12524-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guareí,18250-000,18254-999,Codificado por logradouros,Total do município
SP,Guareí,18250-001,18254-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guariba,14840-000,14849-999,Codificado por logradouros,Total do município
SP,Guariba,14840-001,14849-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guarujá,11400-001,11499-999,Codificado por logradouros,Total do município
SP,Guarujá,11400-001,11499-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guarulhos,07000-001,07399-999,Codificado por logradouros,Total do município
SP,Guarulhos,07000-001,07399-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guatapará,14115-000,14119-999,Codificado por logradouros,Total do município
SP,Guatapará,14115-001,14118-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Guzolândia,15355-000,15359-999,Codificado por logradouros,Total do município
SP,Guzolândia,15355-001,15359-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Herculândia,17650-000,17669-999,Codificado por logradouros,Total do município
SP,Herculândia,17650-001,17660-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Holambra,13825-000,13829-999,Codificado por logradouros,Total do município
SP,Holambra,13825-001,13829-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Hortolândia,13183-001,13189-999,Codificado por logradouros,Total do município
SP,Hortolândia,13183-001,13189-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Iacanga,17180-001,17189-999,Codificado por logradouros,Total do município
SP,Iacanga,17180-001,17189-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Iacri,17680-000,17689-999,Codificado por logradouros,Total do município
SP,Iacri,17680-001,17689-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Iaras,18775-001,18779-999,Codificado por logradouros,Total do município
SP,Iaras,18775-001,18779-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ibaté,14815-000,14819-999,Codificado por logradouros,Total do município
SP,Ibaté,14815-001,14819-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ibirá,15860-000,15869-999,Codificado por logradouros,Total do município
SP,Ibirá,15860-001,15869-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ibirarema,19940-000,19959-999,Codificado por logradouros,Total do município
SP,Ibirarema,19940-001,19949-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ibitinga,14940-001,14954-999,Codificado por logradouros,Total do município
SP,Ibitinga,14940-001,14949-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ibiúna,18150-000,18159-999,Codificado por logradouros,Total do município
SP,Ibiúna,18150-001,18154-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ibiúna,18155-001,18158-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Icém,15460-000,15469-999,Codificado por logradouros,Total do município
SP,Icém,15460-001,15469-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Iepê,19640-001,19649-999,Codificado por logradouros,Total do município
SP,Iepê,19640-001,19649-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Igaraçu do Tietê,17350-000,17359-999,Codificado por logradouros,Total do município
SP,Igaraçu do Tietê,17350-000,17359-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Igarapava,14540-000,14549-999,Em codificação por logradouros,Total do município
SP,Igarapava,14540-001,14544-999,Em codificação por logradouros,Exclusiva da sede urbana
SP,Igaratá,12350-000,12379-999,Em codificação por logradouros,Total do município
SP,Igaratá,12350-001,12357-999,Em codificação por logradouros,Exclusiva da sede urbana
SP,Iguape,11920-000,11924-999,Não codificada por logradouros,Total do município
SP,Ilha Comprida,11925-000,11929-999,Não codificada por logradouros,Total do município
SP,Ilha Solteira,15385-000,15389-999,Codificado por logradouros,Total do município
SP,Ilha Solteira,15385-001,15389-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ilhabela,11630-000,11659-999,Codificado por logradouros,Total do município
SP,Ilhabela,11630-001,11659-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Indaiatuba,13330-001,13349-999,Codificado por logradouros,Total do município
SP,Indaiatuba,13330-001,13349-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Indiana,19560-000,19569-999,Codificado por logradouros,Total do município
SP,Indiana,19560-001,19569-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Indiaporã,15690-000,15699-999,Codificado por logradouros,Total do município
SP,Indiaporã,15690-001,15693-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Inúbia Paulista,17760-000,17779-999,Codificado por logradouros,Total do município
SP,Inúbia Paulista,17760-001,17763-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ipaussu,18950-001,18959-999,Codificado por logradouros,Total do município
SP,Ipaussu,18950-001,18959-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Iperó,18560-000,18569-999,Codificado por logradouros,Total do município
SP,Iperó,18560-001,18564-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Iperó,18565-001,18565-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ipeúna,13537-000,13539-999,Codificado por logradouros,Total do município
SP,Ipeúna,13537-001,13539-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ipiguá,15108-000,15109-999,Codificado por logradouros,Total do município
SP,Ipiguá,15108-001,15109-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Iporanga,18330-000,18359-999,Codificado por logradouros,Total do município
SP,Iporanga,18330-001,18339-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ipuã,14610-000,14619-999,Codificado por logradouros,Total do município
SP,Ipuã,14610-001,14613-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Iracemápolis,13495-001,13499-999,Codificado por logradouros,Total do município
SP,Iracemápolis,13495-001,13499-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Irapuã,14990-000,14999-999,Codificado por logradouros,Total do município
SP,Irapuã,14990-001,14993-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Irapuru,17880-000,17889-999,Codificado por logradouros,Total do município
SP,Irapuru,17880-001,17889-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Itaberá,18440-000,18459-999,Codificado por logradouros,Total do município
SP,Itaberá,18440-001,18444-999,Codificada por logradouros,Exclusiva da sede urbana
